0,1504910814.731628,Abutilon grandifolium,,http://id.biodiversity.org.au/node/apni/2921307,Plantae,Malvaceae,3.0,SPECIES,"Abutilon grandifolium, or hairy Indian mallow, is a large shrub that is up to 3 m (9.8 ft) high with broad, 3–18 cm (1.2–7.1 in) leave blades. Flowers are axillary, with a yellow corolla 2–3.5 cm (0.8–1.4 in) across, composed of petals 1–1.5 cm (0.4–0.6 in) long. The fruits are ovoid-globular schizocarps that are 1–1.5 cm (0.4–0.6 in) in diameter and composed of ten shortly beaked mericarps, containing 2-3 seeds each.
A. grandifolium can be distinguished from A. theophrasti by long, simple hairs on the stem rather than stellate hairs.


== Distribution ==
The species is native to tropical America and Central and South Africa, but it is naturalised in other parts of the world, including the Canary Islands, Hawaii and in shrubland and loamy areas of Australia. In Western Australia it was found in Swan Coastal Plain.


== Threat level ==
In Western Australia it is considered not threatened.


== References ==


== External links ==
Abutilon grandifolium information from the Hawaiian Ecosystems at Risk project (HEAR)
Abutilon grandifolium in the Canary Islands
Abutilon grandiflorum in Flowering Plants of Africa 64: 76–83 (2015).",-37.829691,144.978026
0,1504910818.117352,Hardenbergia comptoniana,,http://id.biodiversity.org.au/node/apni/2912367,Plantae,Fabaceae,1.0,SPECIES,"Hardenbergia comptoniana is a species of flowering plant in the pea family Fabaceae, native to Western Australia.


== References ==


== External links ==",-38.134555999999996,144.667968
0,1504910823.0679538,Acacia acinacea,,http://id.biodiversity.org.au/node/apni/2890684,Plantae,Fabaceae,2.0,SPECIES,"Acacia acinacea is a flowering shrub growing to 2m in height. It is native to Australia and lives for 15 years (on average). They are tolerant of drought and frost. It is also a species of wattle, and is commonly known as wreath wattle, gold dust wattle or round-leaf wattle.
They are a hardy, free-flowering species with very specific soil requirements. The requirements are that the soil is well-drained and non-saline, although it can tolerate many different types.


== References ==


== External links ==
Australian National Government
Florabank fact sheet",-37.763386,145.20681299999998
0,1504910825.7716138,Acaena echinata,,http://id.biodiversity.org.au/node/apni/2917353,Plantae,Rosaceae,1.0,SPECIES,"Acaena echinata, commonly known as Sheep’s Burr, is a species of perennial herb native to Australia. It grows to a height of 25–40 cm and has shiny, green fern-like leaves 60–150 mm long which are hairy on the underside. Its tiny pale green flowers form a spike and have purple stamens. The burrs it produces are sharply barbed.


== References ==",-37.81354734,144.8659372
0,1504910827.636673,Bidens pilosa,cobblers' pegs,http://id.biodiversity.org.au/node/apni/2895711,Plantae,Asteraceae,1.0,SPECIES,"Bidens pilosa is a species of flowering plant in the aster family. It is native to the Americas but it is known widely as an introduced species of other regions, including Eurasia, Africa, Australia, and the Pacific Islands. It is a tall branched weed with thin yellow flowers that develop into a cluster of barbed seeds. Its many common names include black-jack, beggar-ticks, cobbler's pegs, and Spanish needle. The seeds are like short, stiff hairs. They get stuck in feathers, fur, or socks, etc. This bur is widespread throughout the warmer regions of the world. Its little black seeds hook onto clothes or horses and thereby the bur spreads itself around. It is susceptible to hand weeding if small enough, even then must be bagged, and thick mulches may prevent it from growing. Each seed has two to four barbed spines. A weed of gardens, woodlands, and waste areas, a person who brushes against it will end up covered in the burs and need to pick them off one by one. Although this plant is considered a weed in some parts of the world, in other parts it is a source of food or medicine. For example, it is reportedly widely eaten in Africa, and in Vietnam, during the Vietnam War soldiers adopted the herb as a vegetable, which lead to it being known as the ""soldier vegetable"".


== Description ==
Bidens pilosa is an annual forb of gracile habit, growing up to 1.8 meters tall. It grows aggressively on disturbed land and often becomes weedy. The leaves are oppositely arranged and pinnate in form with three to five dentate, ovate-to-lanceolate leaflets. The petioles are slightly winged.
The plant may flower at any time of the year, but in temperate regions it blooms mainly in summer and autumn. Flowers are borne in small heads on relatively long peduncles. The heads bear about four or five broad white ray florets, surrounding many tubular yellow disc florets. The fruits are slightly curved, stiff, rough black rods, tetragonal in cross section, about 1 cm long, with typically two to three stiff, heavily barbed awns at their distal ends. The infructescences form stellate spherical burrs about one to two centimeters in diameter. The barbed awns catch onto fur or clothing, and can injure flesh. It is an effective means of seed dispersal by zoochory, as the seeds are transported by animals. This mechanism has helped the plant become a noxious weed in temperate and tropical regions.


== Common names ==
This plant has many common names in different regions and languages, including:
Blackfordby: muringi
Afrikaans language: knapsekêrel
Chinese: gui zhen cao
English: beggar's tick, beggar-ticks, hairy beggar-ticks, black-jack, broom stick, broom stuff, cobbler's pegs, devil's needles, hairy bidens, Spanish needle, farmers friend, Devils Pitchfork
Fijian: batimadramadra, matakaro, matua kamate, mbatikalawau, mbatimandramandra
French: bident hérissé, bident poilu, herbe d'aiguille, herbe villebague, piquants noirs
Hawaiian: kī, nehe, kī nehe, kī pipili
Japanese: ko-sendangusa
Mangareva language: tarou, taru
Māori: koheriki, kohiriki
Māori (Cook Islands): kamika tuarongo, piripiri, nīroa, piripiri nīroa, piripiri kerekere
Niuean: kofetoga, kofetonga
Portuguese: amor-de-burro
Philippines: pisau-pisau
Bontoc language: nguad, puriket
Ivatan language: dadayem

Pukapukan: pilipili
Spanish: acetillo, amor seco, arponcito, asta de cabra, cacho de cabra, masquia, mazote, papunga chipaca, pega-pega, perca, sirvulaca
Tahitian: piripiri
Tongan: fisi‘uli
Vietnamese: xuyến chi
Ukrainian: chereda
Wallisian: tae puaka
Kifumbira: Inyabalasanya
Canary Islands: Amorsecano
Mufindi: Mabangalala


== Traditional uses ==
In traditional Chinese medicine, this plant is considered a medicinal herb, called xian feng cao (Chinese: 咸豐草).. In traditional Bafumbira medicine, this plant is applied on a fresh wound and is known to be a medicinal herb, called inyabalasanya.


== Chemistry ==
Almost two hundred compounds have been isolated from B. pilosa, especially polyacetylenes and flavonoids. The plant contains the chalcone okanin and ethyl caffeate, a hydroxycinnamic acid.
Extracts of B. pilosa suppressed the growth of isolated adult T-cell leukemia cells in vitro.


== See also ==
Alternative medicine
Chinese classic herbal formula
Chinese herbology


== References ==


== External links ==
PROTAbase Record display for Bidens pilosa. Plant Resources of Tropical Africa (PROTA). Retrieved on 12 April 2010.
""Bidens pilosa"". Integrated Taxonomic Information System. Retrieved 12 April 2010. 
Taxonomy browser (Bidens pilosa). National Center for Biotechnology Information. Retrieved on 12 April 2010.
Dressler, S.; Schmidt, M. & Zizka, G. (2014). ""Bidens pilosa"". African plants – a Photo Guide. Frankfurt/Main: Forschungsinstitut Senckenberg.",-37.84252919,144.8756361
0,1504910829.457987,Grevillea robusta,silky oak,http://id.biodiversity.org.au/node/apni/2918082,Plantae,Proteaceae,1.0,SPECIES,"Grevillea robusta, commonly known as the southern silky oak, silk oak or silky oak, or Australian silver oak, is the largest species in the genus Grevillea of the family Proteaceae. It is not closely related to the true oaks, Quercus. It is a native of eastern coastal Australia, in riverine, subtropical and dry rainforest environments receiving more than 1,000 mm per year of average rainfall.


== Description ==
It is a fast-growing evergreen tree, between 18–35 m (59–115 ft) tall, with dark green delicately dented bipinnatifid leaves reminiscent of a fern frond. It is the largest plant in the Grevillea genus, reaching trunk diameters in excess of 1 m (3 ft). The leaves are generally 15–30 cm (6–12 in) long with greyish white or rusty undersides.
Its flowers are golden-orange bottlebrush-like blooms, between 8–15 cm (3–6 in) long, in the spring, on a 2–3 cm long stem and are used for honey production. Like others of its genus, the flowers have no petals, instead they have a long calyx that splits into 4 lobes. The seeds mature in late winter to early spring, fruiting on dark brown leathery dehiscent follicles, about 2 cm long, with one or two flat, winged seeds.


== Uses ==
Before the advent of aluminium, Grevillea robusta timber was widely used for external window joinery, as it is resistant to wood rot. It has been used in the manufacture of furniture, cabinetry, and fences. Owing to declining G. robusta populations, felling has been restricted.
Recently G. robusta has been used for side and back woods on guitars made by Larrivée and others, because of its tonal and aesthetic qualities.


== Cultivation ==
When young it can be grown as a houseplant where it can tolerate light shade, but prefers full sun as it grows best in warm zones. If planted outside, young trees need protection on frosty nights. Once established it is hardier and tolerates temperatures down to −8 °C (18 °F). It needs occasional water but is otherwise fairly drought-resistant.
Grevillea robusta is often used as stock for grafting difficult-to-grow grevilleas.
Care needs to be taken when planted near bushland as it can be weedy.
The tree has been planted widely throughout the city of Kunming in south-western China forming shady avenues.
This plant has gained the Royal Horticultural Society's Award of Garden Merit.
G. robusta is also grown in plantations in South Africa and can also be grown alongside maize in agroforestry systems.
G. robusta is naturalized in Hawaii, with invasive tendencies.


== Toxicity and allergic reactions ==
The flowers and fruit contain toxic hydrogen cyanide. Tridecylresorcinol in G.robusta is responsible for contact dermatitis.


== References ==


== External links ==

Germplasm Resources Information Network: Grevillea robusta
Plants of Hawaii (images): Grevillea robusta",-38.37826858,145.16784669999998
0,1504910831.598758,Acacia mearnsii,Black wattle,http://id.biodiversity.org.au/node/apni/2918839,Plantae,Fabaceae,4.0,SPECIES,"Acacia mearnsii is a fast-growing, extremely invasive leguminous tree native to Australia. Common names for it include black wattle, Acácia-negra (Portuguese), Australian acacia, Australische Akazie (German), Swartwattel (Afrikaans), Uwatela (Zulu). This plant is now known as one of the worst invasive species in the world.


== Taxonomy ==
Belgian naturalist Émile Auguste Joseph De Wildeman described the black wattle in 1925. The species is named after American naturalist Edgar Alexander Mearns, who collected the type from a cultivated specimen in East Africa. Along with other bipinnate wattles, it is classified in the section Botrycephalae within the subgenus Phyllodineae in the genus Acacia. An analysis of genomic and chloroplast DNA along with morphological characters found that the section is polyphyletic, though the close relationships of many species were unable to be resolved. Acacia mearnsii appears to be most closely related to A. dealbata, A. nanodealbata and A. baileyana.


== Distribution and habitat ==
A. mearnsii is native to south-eastern Australia and Tasmania, but has been introduced to North America, South America, Asia, Europe, Pacific and Indian Ocean islands, Africa, and New Zealand.
It has been introduced to numerous parts of the world, and in those areas is often used as a commercial source of tannin or a source of firewood for local communities. In areas where it has been introduced, it is often considered a weed, and is seen as threatening native habitats by competing with indigenous vegetation, replacing grass communities, reducing native biodiversity and increasing water loss from riparian zones. Found in tropical rainforests.
In its native range A. mearnsii is a tree of tall woodland and forests in subtropical and warm temperate regions. In Africa the species grows in disturbed areas, range/grasslands, riparian zones, urban areas, water courses, and mesic habitats at an altitude of between 600-1700m. In Africa it grows in a range of climates including warm temperate dry climates and moist tropical climates. A. mearnsii is reported to tolerate an annual precipitation of between 66 to 228 centimetres (26 to 90 in), an annual mean temperature of 14.7 to 27.8 °C (58.5 to 82.0 °F), and a pH of 5.0 – 7.2. A. mearnsii does not grow well on very dry and poor soils.


== Ecology ==
A. mearnsii plays an important role in the ecosystem in its native Australia. As a pioneer plant it quickly binds the erosion-prone soil following the bushfires that are common in its Australian habitats. Like other leguminous plants, it fixes the atmospheric nitrogen in the soil. Other woodland species can rapidly utilise these increased nitrogen levels provided by the nodules of bacteria present in their expansive root systems. Hence they play a critical part in the natural regeneration of Australian bushland after fires.

Consumption and excretion: The seeds are potentially distributed by rodents or birds.
For ornamental purposes (local)
By animals: The dispersal of the seeds of A . mearnsii is believed to be aided by cattle and birds.
By people: Local people collecting branches and logs for firewood may spread seeds.Transportation of soil: The seeds may also be spread by the movement of seed-contaminated soil.

By water: The hard-coated seeds are spread readily down water courses.
Mycorrhizal fungi attach to the roots to produce food for marsupial animals, and these animals in turn disperse the spores in their droppings to perpetuates the symbiotic relationship between wattle's roots and the mycorrhizal fungi.
The cracks and crevices in the wattle's bark are home for many insects and invertebrates. The rare Tasmanian hairstreak butterfly lays her eggs in these cracks, which hatch to produce caterpillar larva attended by ants (Iridomyrmex sp.) that feed off the sweet exudates from the larva.
The tree is home to various grubs, such as wood moths, which provide a food source to the Australian black cockatoos, who strip the bark for access to these borers.
During winter insects, birds and marsupials are hosted by the black wattle with the aid of their supplies of nectar in their leaf axials. These creatures provide an important predatory role to deal with tree die back caused by scarab beetles and pasture pests.
Black wattles, along with gums, native box, native hop form the framework vegetation on so-called ""hill-topping"" sites. They are often isolated remnant pockets of native vegetation amongst a lower sea of exotic pasture. These ""hill topping"" sites are critical habitat for male butterflies to attract females for mating, which then lay their eggs under the wattle's bark elsewhere but still within close proximity. It's the only acceptable mating site in the area for these butterflies.
Black wattle flowers provide very nitrogen rich pollen with no nectar. They attract pollen-feeding birds such as wattlebirds, yellow-throated honeyeaters and New Holland honeyeaters. The protein rich nectar in the leaf axials is very sustaining for nurturing the growth of juvenile nestlings and young invertebrates, e.g. ants.
Ants harvest the seed, attracted by the fleshy, oil rich elaiosome (or seed stalk), which they bury and store in widely dispersed locations. These seeds are buried ready for germinating with the next soaking rains. However a ""wattle seed-eating insect' which enjoys liquid meals using its proboscis-like injector to pierce the testa and suck out the embryo often reduces the seeds viability.


== Reproduction ==
A. mearnsii produces copious numbers of small seeds that are not dispersed actively. The species may resprout from basal shoots following a fire. It also generates numerous suckers that result in thickets consisting of clones. Seeds may remain viable for up to 50 years.


== Chemistry ==
Leuco-fisetinidin, a flavan-3,4-diol (leucoanthocyanidin) and a monomer of the condensed tannins called profisetinidins, can be extracted from the heartwood of A. mearnsii.


== References ==


== External links ==

Australian Plants online
The IUCN/SSC Invasive Species Specialist Group",-37.800425,145.096263
0,1504910833.364691,Acacia implexa,,http://id.biodiversity.org.au/node/apni/2890656,Plantae,Fabaceae,1.0,SPECIES,"Acacia implexa, commonly known as Lightwood, is a fast-growing Australian tree, the timber of which is used for furniture making. It is widespread in eastern Australia from central coastal Queensland to southern Victoria, with outlying populations on the Atherton Tableland in northern Queensland and Tasmania's King Island. It grows to 5–15 m high and 4–7 m wide. It has sickle-shaped phyllodes up to 20 cm long, and perfumed cream-coloured flowers.


== References ==",-37.0200982,144.84375
0,1504910837.691967,Acacia dealbata,Mimosa,http://id.biodiversity.org.au/node/apni/2903532,Plantae,Fabaceae,5.0,SPECIES,"Acacia dealbata (known as silver wattle, blue wattle or mimosa) is a species of Acacia, native to southeastern Australia in New South Wales, Victoria, Tasmania, and the Australian Capital Territory and widely introduced in Mediterranean, warm temperate, and highland tropical landscapes.


== Taxonomy ==
Along with other bipinnate wattles, Acacia dealbata is classified in the section Botrycephalae within the subgenus Phyllodineae in the genus Acacia. An analysis of genomic and chloroplast DNA along with morphological characters found that the section is polyphyletic, though the close relationships of many species were unable to be resolved. Acacia dealbata appears to be most closely related to A. mearnsii, A. nanodealbata and A. baileyana.


== Description ==
It is a fast-growing evergreen tree or shrub growing up to 30 m tall, typically a pioneer species after fire. The leaves are bipinnate, glaucous blue-green to silvery grey, 1–12 cm (occasionally to 17 cm) long and 1–11 cm broad, with 6–30 pairs of pinnae, each pinna divided into 10–68 pairs of leaflets; the leaflets are 0.7–6 mm long and 0.4–1 mm broad. The flowers are produced in large racemose inflorescences made up of numerous smaller globose bright yellow flowerheads of 13–42 individual flowers. The fruit is a flattened pod 2–11.5 cm long and 6–14 mm broad, containing several seeds. Trees generally do not live longer than 30 to 40 years, after which in the wild they are succeeded by other species where bushfires are excluded. In moist mountain areas, a white lichen can almost cover the bark, which may contribute to the descriptor ""silver"".


== Subspecies ==
There are two subspecies:
A. dealbata dealbata. Low to moderate altitudes. Tree to 30 m; leaves mostly 5–12 cm long.
A. dealbata subalpina Tindale & Kodela. High altitudes in the Snowy Mountains. Shrub to 5 m (rarely 10 m) tall; leaves mostly 1.5–8.5 cm long.
Some authorities consider A. dealbata to be a variant of Acacia decurrens.


== Cultivation and uses ==

Acacia dealbata is widely cultivated as an ornamental plant in warm temperate regions of the world, and is naturalised in some areas, including Sochi (Black Sea coast of Russia), southwestern Western Australia, southeastern South Australia, Norfolk Island, the Mediterranean region from Portugal to Greece and Morocco to Israel, Yalta (Crimea, Ukraine), California, Madagascar, southern Africa (South Africa, Zimbabwe), the highlands of southern India, south-western China and Chile It does not survive prolonged frost. It has gained the Royal Horticultural Society's Award of Garden Merit.
The timber is useful for furniture and indoor work, but has limited uses, mainly in craft furniture and turning. It has a honey colour, often with distinctive figures like birdseye and tiger stripes. It has a medium weight (540–720 kg/m³), and is similar to its close relative blackwood, but of lighter tone without the dark heartwood.
The flowers and tip shoots are harvested for use as cut flowers, when it is known by florist trade as ""mimosa"". In Italy, Albania, Russia and Georgia the flowers are also frequently given to women on International Women's Day. The essence of the flowers, called 'cassie' or 'opopanax', is used in perfumes. The leaves are sometimes used in Indian chutney.
In South Africa, the species is a Category 1 weed in the Western Cape (requiring eradication) and Category 2 weed (requiring control outside plantation areas) elsewhere. In New Zealand the Department of Conservation class it as an environmental weed. It has been analyzed as containing less than 0.02% alkaloids.
It is known to contain enanthic (heptanoic) acid, palmic aldehyde, anisic acid, acetic acid, and phenols.


== References ==",-37.61297359,145.4892826
0,1504910840.900772,Acacia brownii,,http://id.biodiversity.org.au/node/apni/2895217,Plantae,Fabaceae,2.0,SPECIES,"Acacia brownii, commonly known as heath wattle, is an erect or spreading shrub which is endemic to Australia.
It grows to between 0.3 and 1 metre high and has rigid, terete phyllodes. The globular yellow flowerheads appear singly in the leaf axils from August to November, followed by curved flat, seed pods that are 1.5 to 8 cm long and 3 to 5 mm wide.
The species occurs on sandy or clay loam in dry sclerophyll forest, woodland or heath in Victoria, New South Wales and Queensland.


== References ==",-38.1431975,145.112915
